Tasa_Interes,Saldo_Soles,Edad,Estado_Civil,Region,CrossSelling,Ration_Ant,Fuga
4.16,5031.32,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1767.13,37,Div_Sol_Viu,LIMA_CALLAO,1,0.14,0
4.88,10199.24,46,Div_Sol_Viu,NORTE_SUR,2,0.84,0
4.88,4042.92,37,Div_Sol_Viu,LIMA_CALLAO,1,0.11,0
4.16,16320.96,57,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,882.75,23,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7802.95,34,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3652.13,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7284.74,26,Div_Sol_Viu,LIMA_CALLAO,3,0.9,0
4.16,22983.73,29,Div_Sol_Viu,LIMA_CALLAO,5,0.95,0
4.16,1655.21,26,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6955.62,43,Div_Sol_Viu,LIMA_CALLAO,2,0.85,0
4.16,6135.32,60,Cas_Conv,LIMA_CALLAO,1,0.73,0
4.16,4655.16,46,Cas_Conv,NORTE_SUR,3,1,0
4.88,976.38,59,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,667.89,37,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,5868.45,47,Div_Sol_Viu,LIMA_CALLAO,2,0.89,0
4.16,5992.55,61,Div_Sol_Viu,LIMA_CALLAO,5,0.33,0
4.88,5470.89,39,Cas_Conv,LIMA_CALLAO,3,0.61,0
4.16,3708.92,57,Div_Sol_Viu,LIMA_CALLAO,4,0.73,0
4.16,9937.97,65,Div_Sol_Viu,LIMA_CALLAO,2,0.46,0
4.88,1610.65,30,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7795.43,50,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,4124.48,41,Div_Sol_Viu,LIMA_CALLAO,1,0.13,0
4.16,18751.29,33,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,3101.36,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6021.14,28,Div_Sol_Viu,LIMA_CALLAO,2,0.96,0
4.16,7576.52,39,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,1213.25,38,Div_Sol_Viu,LIMA_CALLAO,2,0.14,0
4.16,1113.97,43,Cas_Conv,NORTE_SUR,1,1,0
4.16,14816.61,61,Cas_Conv,LIMA_CALLAO,3,0.96,0
4.16,7286.43,40,Div_Sol_Viu,LIMA_CALLAO,3,0.92,0
4.16,4280.17,33,Div_Sol_Viu,NORTE_SUR,2,0.59,0
4.16,1274.29,37,Div_Sol_Viu,LIMA_CALLAO,1,0.95,0
4.88,1101.47,50,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,4462.49,40,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,3439.11,47,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1658.12,42,Cas_Conv,NORTE_SUR,1,0.98,0
4.16,2333.6,23,Div_Sol_Viu,NORTE_SUR,3,0.98,0
4.16,9106.69,56,Div_Sol_Viu,LIMA_CALLAO,1,0.39,0
4.88,861.01,25,Div_Sol_Viu,LIMA_CALLAO,1,0.15,0
4.88,2047.92,27,Div_Sol_Viu,LIMA_CALLAO,4,0.58,0
4.16,3045.74,29,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,871.15,48,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,1319.12,33,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,550.59,40,Div_Sol_Viu,LIMA_CALLAO,1,0.41,0
4.88,23671.57,28,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,1382.47,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4878.49,44,Cas_Conv,LIMA_CALLAO,2,0.74,0
4.16,1175.97,40,Cas_Conv,LIMA_CALLAO,1,0.96,0
4.16,20227.92,36,Div_Sol_Viu,NORTE_SUR,3,0.94,0
4.16,12038.3,40,Cas_Conv,LIMA_CALLAO,2,0.91,0
4.16,6659.77,43,Div_Sol_Viu,LIMA_CALLAO,2,0.62,0
4.16,7763.37,53,Div_Sol_Viu,LIMA_CALLAO,3,0.43,0
4.88,7169.35,63,Cas_Conv,NORTE_SUR,1,1,0
4.16,999.59,40,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1785.93,31,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,7703,62,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,1762.64,37,Div_Sol_Viu,NORTE_SUR,1,0.27,0
4.88,1412.16,64,Cas_Conv,LIMA_CALLAO,2,0.05,0
4.16,8360.17,50,Cas_Conv,LIMA_CALLAO,2,0.34,0
4.16,1897.66,24,Div_Sol_Viu,LIMA_CALLAO,1,0.12,0
4.16,6512.43,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,10519.32,41,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,7430.42,45,Div_Sol_Viu,LIMA_CALLAO,3,0.22,0
4.16,2443.04,48,Cas_Conv,NORTE_SUR,1,1,0
4.88,1902.87,61,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,800.69,32,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,2311.88,39,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,638.9,20,Div_Sol_Viu,LIMA_CALLAO,3,0.96,0
4.16,5796.76,57,Cas_Conv,LIMA_CALLAO,3,0.93,0
4.16,7260.18,64,Cas_Conv,NORTE_SUR,1,1,0
4.88,2230,31,Div_Sol_Viu,LIMA_CALLAO,3,0.76,0
4.88,3314.3,43,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,8296.13,47,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1365.37,51,Cas_Conv,NORTE_SUR,1,0.97,0
4.16,17116.4,48,Div_Sol_Viu,LIMA_CALLAO,2,0.72,0
4.16,38817.23,62,Div_Sol_Viu,LIMA_CALLAO,3,0.82,0
4.88,1856.19,23,Div_Sol_Viu,LIMA_CALLAO,2,0.94,0
4.16,25236.81,32,Div_Sol_Viu,LIMA_CALLAO,3,0.96,0
4.16,1952.66,36,Div_Sol_Viu,LIMA_CALLAO,1,0.19,0
4.88,8628.44,28,Div_Sol_Viu,LIMA_CALLAO,2,0.49,0
4.16,16493.37,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3046.34,49,Cas_Conv,NORTE_SUR,2,1,0
4.88,674.75,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1309.83,54,Cas_Conv,LIMA_CALLAO,2,0.94,0
4.16,6452.33,37,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,13842.52,48,Div_Sol_Viu,LIMA_CALLAO,2,0.52,0
4.88,7310.59,34,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,12052.53,47,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7487.25,57,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.88,1890.01,29,Div_Sol_Viu,LIMA_CALLAO,2,0.26,0
4.16,8874.53,32,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,20548.94,45,Cas_Conv,NORTE_SUR,2,0.97,0
4.88,1543.12,39,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7688.95,47,Div_Sol_Viu,NORTE_SUR,2,0.84,0
4.16,9132.27,59,Div_Sol_Viu,LIMA_CALLAO,1,0.53,0
4.16,38582.09,36,Div_Sol_Viu,LIMA_CALLAO,1,0.98,0
4.16,2359.54,31,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1562.71,34,Div_Sol_Viu,NORTE_SUR,3,1,0
4.88,2113.74,35,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,14126.28,51,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,7190.63,34,Cas_Conv,NORTE_SUR,3,0.6,0
4.16,3872.46,45,Div_Sol_Viu,LIMA_CALLAO,2,0.38,0
4.16,5481.04,56,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,2780.83,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,61935.57,37,Div_Sol_Viu,LIMA_CALLAO,1,0.4,0
4.16,8054.95,50,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,19826.38,51,Div_Sol_Viu,LIMA_CALLAO,2,0.99,0
4.16,9874.24,39,Div_Sol_Viu,LIMA_CALLAO,2,0.8,0
4.88,8628.63,47,Cas_Conv,LIMA_CALLAO,3,0.23,0
4.16,10747.34,55,Div_Sol_Viu,NORTE_SUR,2,0.98,0
4.88,676.65,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4494.34,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6342,45,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,5018.63,44,Div_Sol_Viu,LIMA_CALLAO,3,0.05,0
4.16,4038.72,47,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,2195.85,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,15538.78,35,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,21470.99,33,Div_Sol_Viu,LIMA_CALLAO,1,0.14,0
4.88,956.38,30,Div_Sol_Viu,NORTE_SUR,2,0.92,0
4.16,4298.29,58,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,40055.48,62,Div_Sol_Viu,LIMA_CALLAO,1,0.49,0
4.16,820.57,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,10552.33,61,Div_Sol_Viu,NORTE_SUR,2,0.16,0
4.16,10743.04,47,Cas_Conv,LIMA_CALLAO,1,0.26,0
4.16,10268.25,57,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,4448.73,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,4842.18,28,Div_Sol_Viu,LIMA_CALLAO,1,0.22,0
4.16,3244.51,31,Div_Sol_Viu,NORTE_SUR,2,1,0
4.88,5154.4,42,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,6243.4,42,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,722.48,47,Cas_Conv,NORTE_SUR,2,0.77,0
4.16,2039.89,52,Cas_Conv,NORTE_SUR,1,1,0
4.16,5359.46,64,Cas_Conv,LIMA_CALLAO,1,0.79,0
4.16,1005.64,26,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,14152.42,46,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,4989.5,64,Cas_Conv,LIMA_CALLAO,2,0.98,0
4.16,7700.96,38,Cas_Conv,NORTE_SUR,1,1,0
4.16,146313.05,61,Cas_Conv,LIMA_CALLAO,3,0.38,0
4.88,7890.51,48,Div_Sol_Viu,LIMA_CALLAO,2,0.04,0
4.88,4238.88,61,Cas_Conv,LIMA_CALLAO,2,1,0
4.88,652.85,36,Div_Sol_Viu,LIMA_CALLAO,1,0.05,0
4.16,5113.87,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,50002.73,31,Div_Sol_Viu,LIMA_CALLAO,3,0.81,0
4.88,1232.1,47,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,6643.91,59,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4862.9,37,Div_Sol_Viu,LIMA_CALLAO,2,0.35,0
4.16,13531.47,41,Div_Sol_Viu,LIMA_CALLAO,1,0.65,0
4.88,5367.01,57,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,4492.9,56,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,26806.02,64,Div_Sol_Viu,LIMA_CALLAO,1,0.57,0
4.16,784.95,63,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,5849.41,52,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,7994.48,29,Div_Sol_Viu,LIMA_CALLAO,2,0.78,0
4.16,13402.74,33,Div_Sol_Viu,LIMA_CALLAO,3,0.59,0
4.88,1537.54,43,Cas_Conv,NORTE_SUR,3,0.14,0
4.16,8047.14,35,Div_Sol_Viu,NORTE_SUR,4,1,0
4.16,15914.53,37,Div_Sol_Viu,LIMA_CALLAO,2,0.67,0
4.88,8387.79,56,Cas_Conv,NORTE_SUR,2,0.35,0
4.16,15873.37,46,Cas_Conv,LIMA_CALLAO,1,0.3,0
4.88,1838,42,Div_Sol_Viu,LIMA_CALLAO,2,0.22,0
4.16,4196.31,42,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,5289,27,Div_Sol_Viu,LIMA_CALLAO,1,0.94,0
4.88,7367.95,35,Div_Sol_Viu,NORTE_SUR,3,0.66,0
4.88,827.48,25,Cas_Conv,LIMA_CALLAO,3,0.82,0
4.16,2212.59,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1477.04,53,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1238.31,59,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3494.18,41,Div_Sol_Viu,NORTE_SUR,1,0.89,0
4.16,9368.07,38,Div_Sol_Viu,LIMA_CALLAO,1,0.95,0
4.16,12974.75,56,Cas_Conv,LIMA_CALLAO,2,0.31,0
4.16,1684.12,51,Div_Sol_Viu,LIMA_CALLAO,1,0.34,0
4.16,13726.42,31,Div_Sol_Viu,LIMA_CALLAO,3,0.96,0
4.16,3249.13,40,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,27884.17,46,Div_Sol_Viu,LIMA_CALLAO,1,0.53,0
4.16,29665.94,51,Cas_Conv,LIMA_CALLAO,2,0.52,0
4.88,1471.03,27,Cas_Conv,LIMA_CALLAO,4,0.73,0
4.16,54128.62,46,Cas_Conv,NORTE_SUR,2,0.97,0
4.16,4423.27,33,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,655.97,40,Cas_Conv,NORTE_SUR,1,1,0
4.16,819.01,33,Cas_Conv,LIMA_CALLAO,1,0.86,0
4.16,1139.57,50,Div_Sol_Viu,NORTE_SUR,1,0.97,0
4.16,27509.15,53,Cas_Conv,LIMA_CALLAO,2,0.86,0
4.88,851.07,22,Div_Sol_Viu,NORTE_SUR,3,0.77,0
4.16,4969.17,54,Div_Sol_Viu,CENTRO,2,0.38,0
4.16,8734.44,48,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,13393.43,48,Cas_Conv,LIMA_CALLAO,3,0.36,0
4.88,1167.61,39,Cas_Conv,NORTE_SUR,2,1,0
4.16,713.59,41,Div_Sol_Viu,LIMA_CALLAO,1,0.81,0
4.16,564.14,53,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,876.12,32,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,2137.22,56,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,4670.12,56,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,4961.5,36,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,7493.01,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,598.02,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2539.49,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4848.57,33,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,729.13,21,Div_Sol_Viu,NORTE_SUR,2,0.83,0
4.88,3614.85,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,27913.14,54,Cas_Conv,NORTE_SUR,1,1,0
4.16,24811.62,41,Div_Sol_Viu,LIMA_CALLAO,4,0.64,0
4.16,28835.7,64,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,49745.01,35,Div_Sol_Viu,LIMA_CALLAO,1,0.82,0
4.16,3513.42,49,Div_Sol_Viu,LIMA_CALLAO,2,0.72,0
4.88,936.49,22,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,7032.45,37,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1635.22,32,Div_Sol_Viu,LIMA_CALLAO,1,0.97,0
4.16,9431.48,43,Div_Sol_Viu,LIMA_CALLAO,2,0.45,0
4.16,6690.53,58,Cas_Conv,NORTE_SUR,1,1,0
4.16,587.8,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,8482.14,33,Cas_Conv,LIMA_CALLAO,2,0.99,0
4.16,6583.8,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3355.29,48,Cas_Conv,NORTE_SUR,1,1,0
4.16,5046.4,44,Div_Sol_Viu,LIMA_CALLAO,2,0.16,0
4.88,941.07,39,Div_Sol_Viu,LIMA_CALLAO,1,0.05,0
4.16,5896.04,27,Div_Sol_Viu,NORTE_SUR,3,0.92,0
4.88,68661.9,53,Div_Sol_Viu,LIMA_CALLAO,3,0.04,0
4.16,25232.32,60,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,3452.25,40,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,78862.42,38,Cas_Conv,LIMA_CALLAO,1,0.55,0
4.16,9874.24,39,Div_Sol_Viu,LIMA_CALLAO,2,0.8,0
4.16,4128.44,51,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,9567.51,56,Div_Sol_Viu,LIMA_CALLAO,1,0.15,0
4.88,828.02,42,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,3610.82,61,Cas_Conv,LIMA_CALLAO,1,0.99,0
4.16,1262.53,33,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,6346.18,48,Div_Sol_Viu,LIMA_CALLAO,2,0.89,0
4.88,2170.4,30,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,37437.06,55,Div_Sol_Viu,LIMA_CALLAO,3,0.25,0
4.16,18032.5,55,Cas_Conv,LIMA_CALLAO,4,0.09,0
4.16,9740.89,31,Cas_Conv,NORTE_SUR,1,1,0
4.16,4589.46,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4584.88,26,Div_Sol_Viu,LIMA_CALLAO,3,0.89,0
4.16,3183.78,41,Div_Sol_Viu,LIMA_CALLAO,3,0.97,0
4.88,1979.49,54,Cas_Conv,LIMA_CALLAO,2,0.07,0
4.16,2960.43,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,12663.21,46,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,756.35,43,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,2809.98,49,Div_Sol_Viu,LIMA_CALLAO,2,0.6,0
4.16,4658.85,48,Cas_Conv,LIMA_CALLAO,1,0.75,0
4.16,4521.18,36,Div_Sol_Viu,LIMA_CALLAO,1,0.88,0
4.16,9746.45,57,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2787.84,28,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2514.49,33,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,3649.13,41,Div_Sol_Viu,LIMA_CALLAO,2,0.84,0
4.16,8388.96,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,44603.28,45,Cas_Conv,NORTE_SUR,1,0.99,0
4.16,18153.11,58,Div_Sol_Viu,LIMA_CALLAO,1,0.54,0
4.88,5843.54,38,Div_Sol_Viu,LIMA_CALLAO,2,0.76,0
4.16,2233.3,39,Cas_Conv,LIMA_CALLAO,3,0.78,0
4.16,2235.03,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3990.02,51,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2398.62,50,Div_Sol_Viu,LIMA_CALLAO,2,0.24,0
4.16,7388.93,48,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,21117.02,40,Div_Sol_Viu,LIMA_CALLAO,3,0.97,0
4.16,7111.27,47,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,8585.1,40,Div_Sol_Viu,LIMA_CALLAO,2,0.66,0
4.16,7770.54,43,Div_Sol_Viu,LIMA_CALLAO,1,0.13,0
4.16,8871.02,45,Cas_Conv,NORTE_SUR,5,0.92,0
4.16,12241.08,48,Div_Sol_Viu,LIMA_CALLAO,2,0.87,0
4.16,6680.88,42,Div_Sol_Viu,LIMA_CALLAO,1,0.15,0
4.88,1148.29,23,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1162.01,41,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,9547.94,31,Cas_Conv,NORTE_SUR,2,1,0
4.16,4870.69,65,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1765.52,27,Div_Sol_Viu,LIMA_CALLAO,2,0.53,0
4.88,583.59,33,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3409.39,26,Div_Sol_Viu,NORTE_SUR,2,1,0
4.88,23561.32,52,Cas_Conv,LIMA_CALLAO,2,0.76,0
4.88,2492.21,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1727.87,36,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,5096.82,50,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,993.97,27,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,1277.45,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,16500.11,60,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,4348.27,64,Cas_Conv,NORTE_SUR,1,1,0
4.16,6563.52,41,Div_Sol_Viu,NORTE_SUR,3,1,0
4.16,56893.27,51,Div_Sol_Viu,LIMA_CALLAO,1,0.98,0
4.88,1000.12,34,Div_Sol_Viu,LIMA_CALLAO,2,0.1,0
4.16,9847.85,47,Cas_Conv,NORTE_SUR,2,0.53,0
4.88,1504.92,26,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,20283.27,55,Div_Sol_Viu,NORTE_SUR,2,0.61,0
4.16,730.63,59,Cas_Conv,NORTE_SUR,1,1,0
4.16,9185.44,28,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2437.32,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,14919.9,33,Div_Sol_Viu,LIMA_CALLAO,2,0.91,0
4.88,590.52,23,Div_Sol_Viu,LIMA_CALLAO,2,0.85,0
4.16,1225.33,36,Div_Sol_Viu,NORTE_SUR,2,0.94,0
4.16,6980.76,62,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,5493.62,36,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,645,46,Cas_Conv,LIMA_CALLAO,1,0.48,0
4.16,4033.06,44,Div_Sol_Viu,NORTE_SUR,2,0.49,0
4.16,4274.75,46,Div_Sol_Viu,LIMA_CALLAO,5,0.21,0
4.16,8129.51,61,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,12196.52,62,Cas_Conv,LIMA_CALLAO,1,0.99,0
4.16,8830.67,44,Div_Sol_Viu,LIMA_CALLAO,2,0.45,0
4.16,25437.38,60,Cas_Conv,LIMA_CALLAO,1,0.74,0
4.16,9030.64,34,Div_Sol_Viu,LIMA_CALLAO,2,0.25,0
4.16,7886.25,52,Cas_Conv,NORTE_SUR,1,1,0
4.16,4936.05,50,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,673.94,25,Div_Sol_Viu,NORTE_SUR,2,0.96,0
4.16,1768.29,35,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,922.58,56,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,7172.06,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,3513.37,39,Cas_Conv,NORTE_SUR,1,1,0
4.16,2822.97,36,Div_Sol_Viu,NORTE_SUR,3,1,0
4.16,16841.81,51,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,14004.02,34,Div_Sol_Viu,LIMA_CALLAO,2,0.53,0
4.16,58032.05,43,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1550.18,38,Div_Sol_Viu,NORTE_SUR,2,1,0
4.88,10460.34,27,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1999.34,41,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,37315.8,43,Div_Sol_Viu,LIMA_CALLAO,3,0.61,0
4.16,8022.1,55,Cas_Conv,LIMA_CALLAO,2,0.24,0
4.16,10097.22,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,28096.72,39,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.88,2672.04,34,Cas_Conv,NORTE_SUR,2,1,0
4.16,3735.06,45,Cas_Conv,NORTE_SUR,1,0.32,0
4.16,1094.25,46,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,12232.03,46,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,12262.98,45,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,3836.56,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1068.69,40,Cas_Conv,LIMA_CALLAO,2,0.74,0
4.88,2501.16,36,Div_Sol_Viu,LIMA_CALLAO,4,0.95,0
4.16,25306.16,46,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,9253.72,31,Div_Sol_Viu,LIMA_CALLAO,3,0.93,0
4.16,12497.56,53,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,819.08,29,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,3323.6,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1690.43,50,Div_Sol_Viu,NORTE_SUR,1,0.36,0
4.88,2792.65,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1628.85,43,Div_Sol_Viu,LIMA_CALLAO,1,0.5,0
4.88,731.31,23,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2567.81,62,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,6713.69,34,Div_Sol_Viu,NORTE_SUR,2,0.73,0
4.16,5539.48,48,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,1124.13,49,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,9474.69,49,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,12917.95,31,Div_Sol_Viu,LIMA_CALLAO,2,0.62,0
4.88,2391.75,40,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,4135.26,40,Div_Sol_Viu,NORTE_SUR,2,0.17,0
4.16,2828.48,47,Cas_Conv,LIMA_CALLAO,2,0.91,0
4.88,972.65,30,Cas_Conv,LIMA_CALLAO,2,0.94,0
4.16,1992.91,23,Div_Sol_Viu,LIMA_CALLAO,2,0.78,0
4.88,2181,28,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,525.79,29,Div_Sol_Viu,CENTRO,2,0.95,0
4.16,5853.76,50,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1024.38,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,19254.57,64,Cas_Conv,LIMA_CALLAO,3,0.99,0
4.88,1808.59,49,Div_Sol_Viu,LIMA_CALLAO,2,0.47,0
4.16,11596.33,25,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.88,2678.02,28,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1596.34,37,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,12431.72,55,Div_Sol_Viu,LIMA_CALLAO,4,0.21,0
4.16,5169.3,49,Div_Sol_Viu,LIMA_CALLAO,2,0.6,0
4.16,7890.41,30,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,4191.25,48,Cas_Conv,NORTE_SUR,1,1,0
4.88,2293.68,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7528.76,39,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6776.57,46,Div_Sol_Viu,LIMA_CALLAO,2,1,0
